experiment,data_type,test_data,num_train,train_breakdown,train_type,num_test,test_breakdown,test_type,num_overlap,overlap_type,th_runs,subset,plda_rank,c_fa,c_miss,p_target,O1,O2,train-test_split,output_data,output_metrics,mindcf_fp_rate,mindcf_precision,mindcf_recall,mindcf_mcc,mindcf_fscore,mindcf_accuracy,mindcf_confusion,mindcf_threshold,mindcf_average,,,,,,,
within-default,mayo-speech,mayo-speech,299,299 (mayo-speech),w,55,55 (mayo-speech),w,5,w,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/w/ms_tr299_all_te55_1_o5_s_12.csv,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_12_r100_s100data.json,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_12_r100_s100metrics.json,0.0006691,0.3125,1,0.55882994,0.47619048,0.9993311,"[[    5     0]
 [   11 16429]]",9.359646454,0.003124076,,,,,,,
within-default,mayo-speech,mayo-speech,299,299 (mayo-speech),w,55,55 (mayo-speech),w,5,w,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/w/ms_tr299_all_te55_1_o5_s_15.csv,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_15_r100_s100data.json,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_15_r100_s100metrics.json,0.00091241,0.21052632,0.8,0.41009794,0.33333333,0.99902706,"[[    4     1]
 [   15 16425]]",10.14468573,0.003024263,,,,,,,
within-default,mayo-speech,mayo-speech,299,299 (mayo-speech),w,55,55 (mayo-speech),w,5,w,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/w/ms_tr299_all_te55_1_o5_s_17.csv,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_17_r100_s100data.json,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_17_r100_s100metrics.json,0.00036496,0.45454545,1,0.67407682,0.625,0.99963515,"[[    5     0]
 [    6 16434]]",10.63673423,0.002723876,,,,,,,
within-default,mayo-speech,mayo-speech,299,299 (mayo-speech),w,55,55 (mayo-speech),w,5,w,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/w/ms_tr299_all_te55_1_o5_s_16.csv,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_16_r100_s100data.json,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_16_r100_s100metrics.json,0.00030414,0.5,1,0.70699924,0.66666667,0.99969596,"[[    5     0]
 [    5 16435]]",10.37503862,0.003303084,,,,,,,
within-default,mayo-speech,mayo-speech,299,299 (mayo-speech),w,55,55 (mayo-speech),w,5,w,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/w/ms_tr299_all_te55_1_o5_s_18.csv,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_18_r100_s100data.json,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_18_r100_s100metrics.json,0.00048662,0.38461538,1,0.62002276,0.55555556,0.99951353,"[[    5     0]
 [    8 16432]]",10.21633048,0.003170879,,,,,,,
within-default,mayo-speech,mayo-speech,299,299 (mayo-speech),w,55,55 (mayo-speech),w,5,w,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/w/ms_tr299_all_te55_1_o5_s_19.csv,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_19_r100_s100data.json,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_19_r100_s100metrics.json,0.00072993,0.29411765,1,0.54212818,0.45454545,0.99927029,"[[    5     0]
 [   12 16428]]",10.20495263,0.002842668,,,,,,,
within-default,mayo-speech,mayo-speech,446,446 (mayo-speech),grandfather,55,55 (mayo-speech),grandfather,5,grandfather,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/grandfather/ms_tr446_all_te55_1_o5_s_1.csv,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_1_r100_s100data.json,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_1_r100_s100metrics.json,0.000163099,0.555555556,1,0.745295207,0.714285714,0.999836934,"[[    5     0]
 [    4 24521]]",13.48983435,0.000299581,,,,,,,
within-default,mayo-speech,mayo-speech,446,446 (mayo-speech),grandfather,55,55 (mayo-speech),grandfather,5,grandfather,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/grandfather/ms_tr446_all_te55_1_o5_s_2.csv,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_2_r100_s100data.json,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_2_r100_s100metrics.json,0,1,1,1,1,1,"[[    5     0]
 [    0 24525]]",11.21349408,0.000358705,,,,,,,
within-default,mayo-speech,mayo-speech,446,446 (mayo-speech),grandfather,55,55 (mayo-speech),grandfather,5,grandfather,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/grandfather/ms_tr446_all_te55_1_o5_s.csv,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_r100_s100data.json,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_r100_s100metrics.json,4.08E-05,0.833333333,1,0.912852318,0.909090909,0.999959234,"[[    5     0]
 [    1 24524]]",11.76473572,0.00033558,,,,,,,
within-default,mayo-speech,mayo-speech,446,446 (mayo-speech),grandfather,55,55 (mayo-speech),grandfather,5,grandfather,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/grandfather/ms_tr446_all_te55_1_o5_s_3.csv,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_3_r100_s100data.json,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_3_r100_s100metrics.json,0.000203874,0.5,1,0.707034697,0.666666667,0.999796168,"[[    5     0]
 [    5 24520]]",11.69758422,0.000249847,,,,,,,
within-default,mayo-speech,mayo-speech,446,446 (mayo-speech),grandfather,55,55 (mayo-speech),grandfather,5,grandfather,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/grandfather/ms_tr446_all_te55_1_o5_s_4.csv,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_4_r100_s100data.json,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_4_r100_s100metrics.json,0.000122324,0.625,1,0.790521061,0.769230769,0.999877701,"[[    5     0]
 [    3 24522]]",13.18393165,0.000287544,,,,,,,
within-default,mayo-speech,mayo-speech,446,446 (mayo-speech),grandfather,55,55 (mayo-speech),grandfather,5,grandfather,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/grandfather/ms_tr446_all_te55_1_o5_s_5.csv,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_5_r100_s100data.json,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_5_r100_s100metrics.json,0.000244648,0.454545455,1,0.674117386,0.625,0.999755402,"[[    5     0]
 [    6 24519]]",13.68092236,0.000319733,,,,,,,
within-default,mayo-speech,mayo-speech,446,446 (mayo-speech),grandfather,55,55 (mayo-speech),grandfather,5,grandfather,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/grandfather/ms_tr446_all_te55_1_o5_s_7.csv,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_7_r100_s100data.json,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_7_r100_s100metrics.json,0.000203874,0.5,1,0.707034697,0.666666667,0.999796168,"[[    5     0]
 [    5 24520]]",10.96532983,0.000314871,,,,,,,
within-default,mayo-speech,mayo-speech,446,446 (mayo-speech),grandfather,55,55 (mayo-speech),grandfather,5,grandfather,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/grandfather/ms_tr446_all_te55_1_o5_s_6.csv,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_6_r100_s100data.json,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_6_r100_s100metrics.json,0.000244648,0.454545455,1,0.674117386,0.625,0.999755402,"[[    5     0]
 [    6 24519]]",13.57145043,0.000325327,,,,,,,
within-default,mayo-speech,mayo-speech,446,446 (mayo-speech),grandfather,55,55 (mayo-speech),grandfather,5,grandfather,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/grandfather/ms_tr446_all_te55_1_o5_s_9.csv,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_9_r100_s100data.json,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_9_r100_s100metrics.json,0.000163099,0.555555556,1,0.745295207,0.714285714,0.999836934,"[[    5     0]
 [    4 24521]]",11.19919217,0.000294555,,,,,,,
within-default,mayo-speech,mayo-speech,446,446 (mayo-speech),grandfather,55,55 (mayo-speech),grandfather,5,grandfather,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/grandfather/ms_tr446_all_te55_1_o5_s_8.csv,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_8_r100_s100data.json,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_8_r100_s100metrics.json,0.000203874,0.5,1,0.707034697,0.666666667,0.999796168,"[[    5     0]
 [    5 24520]]",11.44735741,0.000276637,,,,,,,
within-default,mayo-speech,mayo-speech,446,446 (mayo-speech),grandfather,55,55 (mayo-speech),grandfather,5,grandfather,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/grandfather/ms_tr446_all_te55_1_o5_s_11.csv,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_11_r100_s100data.json,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_11_r100_s100metrics.json,8.15E-05,0.714285714,1,0.845119793,0.833333333,0.999918467,"[[    5     0]
 [    2 24523]]",11.36229316,0.000358033,,,,,,,
within-default,mayo-speech,mayo-speech,446,446 (mayo-speech),grandfather,55,55 (mayo-speech),grandfather,5,grandfather,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/grandfather/ms_tr446_all_te55_1_o5_s_10.csv,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_10_r100_s100data.json,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_10_r100_s100metrics.json,0.000203874,0.5,1,0.707034697,0.666666667,0.999796168,"[[    5     0]
 [    5 24520]]",11.56623657,0.00033341,,,,,,,
within-default,mayo-speech,mayo-speech,446,446 (mayo-speech),grandfather,55,55 (mayo-speech),grandfather,5,grandfather,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/grandfather/ms_tr446_all_te55_1_o5_s_12.csv,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_12_r100_s100data.json,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_12_r100_s100metrics.json,0.000163099,0.555555556,1,0.745295207,0.714285714,0.999836934,"[[    5     0]
 [    4 24521]]",11.64814419,0.000299571,,,,,,,
within-default,mayo-speech,mayo-speech,446,446 (mayo-speech),grandfather,55,55 (mayo-speech),grandfather,5,grandfather,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/grandfather/ms_tr446_all_te55_1_o5_s_13.csv,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_13_r100_s100data.json,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_13_r100_s100metrics.json,0.000203874,0.5,1,0.707034697,0.666666667,0.999796168,"[[    5     0]
 [    5 24520]]",11.70229577,0.000356107,,,,,,,
within-default,mayo-speech,mayo-speech,446,446 (mayo-speech),grandfather,55,55 (mayo-speech),grandfather,5,grandfather,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/grandfather/ms_tr446_all_te55_1_o5_s_14.csv,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_14_r100_s100data.json,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_14_r100_s100metrics.json,0.000122324,0.625,1,0.790521061,0.769230769,0.999877701,"[[    5     0]
 [    3 24522]]",12.11434352,0.000316771,,,,,,,
within-default,mayo-speech,mayo-speech,446,446 (mayo-speech),grandfather,55,55 (mayo-speech),grandfather,5,grandfather,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/grandfather/ms_tr446_all_te55_1_o5_s_15.csv,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_15_r100_s100data.json,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_15_r100_s100metrics.json,0.000163099,0.555555556,1,0.745295207,0.714285714,0.999836934,"[[    5     0]
 [    4 24521]]",13.47906232,0.000284084,,,,,,,
within-default,mayo-speech,mayo-speech,446,446 (mayo-speech),grandfather,55,55 (mayo-speech),grandfather,5,grandfather,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/grandfather/ms_tr446_all_te55_1_o5_s_16.csv,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_16_r100_s100data.json,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_16_r100_s100metrics.json,0.000203874,0.5,1,0.707034697,0.666666667,0.999796168,"[[    5     0]
 [    5 24520]]",11.67828216,0.000356698,,,,,,,
within-default,mayo-speech,mayo-speech,446,446 (mayo-speech),grandfather,55,55 (mayo-speech),grandfather,5,grandfather,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/grandfather/ms_tr446_all_te55_1_o5_s_18.csv,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_18_r100_s100data.json,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_18_r100_s100metrics.json,0.000244648,0.454545455,1,0.674117386,0.625,0.999755402,"[[    5     0]
 [    6 24519]]",12.86678394,0.000289061,,,,,,,
within-default,mayo-speech,mayo-speech,446,446 (mayo-speech),grandfather,55,55 (mayo-speech),grandfather,5,grandfather,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/grandfather/ms_tr446_all_te55_1_o5_s_17.csv,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_17_r100_s100data.json,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_17_r100_s100metrics.json,8.15E-05,0.714285714,1,0.845119793,0.833333333,0.999918467,"[[    5     0]
 [    2 24523]]",13.17628307,0.000367871,,,,,,,
within-default,mayo-speech,mayo-speech,446,446 (mayo-speech),grandfather,55,55 (mayo-speech),grandfather,5,grandfather,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/grandfather/ms_tr446_all_te55_1_o5_s_19.csv,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_19_r100_s100data.json,./Speech_risk/outputs/task-within/grandfather/both_ms_tr446_all_te55_1_o5_s_19_r100_s100metrics.json,0.000122324,0.625,1,0.790521061,0.769230769,0.999877701,"[[    5     0]
 [    3 24522]]",12.6675262,0.000343551,,,,,,,
