experiment,data-type,test-data,num_train,train_breakdown,train_type,num_test,test_breakdown,test_type,num_overlap,overlap-type,th_runs,subset,plda_rank,c_fa,c_miss,p_target,O1,O2,train-test_split,output_data,output_metrics,mindcf_fp_rate,mindcf_precision,mindcf_recall,mindcf_mcc,mindcf_fscore,mindcf_accuracy,mindcf_confusion,mindcf_threshold,mindcf_average
train-1-orig,"vox1, vox2","vox1,vox2",2000,2000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.0025,0.03164557,./Speech_risk/speaker_info/train/2000/v_v-test_tr2000_all_te163_1_o5_s_9_hb.csv,./Speech_risk/outputs/train/2000/v_v-test_tr2000_all_te163_1_o5_s_9_hb_r500_s100data.json,./Speech_risk/outputs/train/2000/v_v-test_tr2000_all_te163_1_o5_s_9_hb_r500_s100metrics.json,0,1,0.4,0.632452622,0.571428571,0.999990798,"[[     2      3]
 [     0 325995]]",53.87657011,4.09E-05
train-1-orig,"vox1, vox2","vox1,vox2",2000,2000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.0025,0.03164557,./Speech_risk/speaker_info/train/2000/v_v-test_tr2000_all_te163_1_o5_s_hb.csv,./Speech_risk/outputs/train/2000/v_v-test_tr2000_all_te163_1_o5_s_hb_r500_s100data.json,./Speech_risk/outputs/train/2000/v_v-test_tr2000_all_te163_1_o5_s_hb_r500_s100metrics.json,6.14E-06,0.666666667,0.8,0.730292263,0.727272727,0.999990798,"[[     4      1]
 [     2 325993]]",53.35560365,3.99E-05
train-1-orig,"vox1, vox2","vox1,vox2",3000,3000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.001666667,0.03164557,./Speech_risk/speaker_info/train/3000/v_v-test_tr3000_all_te163_1_o5_s_1_hb.csv,./Speech_risk/outputs/train/3000/v_v-test_tr3000_all_te163_1_o5_s_1_hb_r500_s100data.json,./Speech_risk/outputs/train/3000/v_v-test_tr3000_all_te163_1_o5_s_1_hb_r500_s100metrics.json,2.05E-06,0.75,0.6,0.670817421,0.666666667,0.999993865,"[[     3      2]
 [     1 488994]]",51.5175385,4.01E-05
train-1-orig,"vox1, vox2","vox1,vox2",3000,3000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.001666667,0.03164557,./Speech_risk/speaker_info/train/3000/v_v-test_tr3000_all_te163_1_o5_s_2_hb.csv,./Speech_risk/outputs/train/3000/v_v-test_tr3000_all_te163_1_o5_s_2_hb_r500_s100data.json,./Speech_risk/outputs/train/3000/v_v-test_tr3000_all_te163_1_o5_s_2_hb_r500_s100metrics.json,0,1,0.2,0.447211766,0.333333333,0.99999182,"[[     1      4]
 [     0 488995]]",53.11556313,3.81E-05
train-1-orig,"vox1, vox2","vox1,vox2",3000,3000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.001666667,0.03164557,./Speech_risk/speaker_info/train/3000/v_v-test_tr3000_all_te163_1_o5_s_3_hb.csv,./Speech_risk/outputs/train/3000/v_v-test_tr3000_all_te163_1_o5_s_3_hb_r500_s100data.json,./Speech_risk/outputs/train/3000/v_v-test_tr3000_all_te163_1_o5_s_3_hb_r500_s100metrics.json,6.14E-06,0.571428571,0.8,0.676119601,0.666666667,0.99999182,"[[     4      1]
 [     3 488992]]",52.66953723,4.10E-05
train-1-orig,"vox1, vox2","vox1,vox2",3000,3000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.001666667,0.03164557,./Speech_risk/speaker_info/train/3000/v_v-test_tr3000_all_te163_1_o5_s_4_hb.csv,./Speech_risk/outputs/train/3000/v_v-test_tr3000_all_te163_1_o5_s_4_hb_r500_s100data.json,./Speech_risk/outputs/train/3000/v_v-test_tr3000_all_te163_1_o5_s_4_hb_r500_s100metrics.json,1.02E-05,0.285714286,0.4,0.338053751,0.333333333,0.99998364,"[[     2      3]
 [     5 488990]]",52.28003575,4.06E-05
train-1-orig,"vox1, vox2","vox1,vox2",3000,3000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.001666667,0.03164557,./Speech_risk/speaker_info/train/3000/v_v-test_tr3000_all_te163_1_o5_s_5_hb.csv,./Speech_risk/outputs/train/3000/v_v-test_tr3000_all_te163_1_o5_s_5_hb_r500_s100data.json,./Speech_risk/outputs/train/3000/v_v-test_tr3000_all_te163_1_o5_s_5_hb_r500_s100metrics.json,1.02E-05,0.285714286,0.4,0.338053751,0.333333333,0.99998364,"[[     2      3]
 [     5 488990]]",52.58725913,3.88E-05
train-1-orig,"vox1, vox2","vox1,vox2",3000,3000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.001666667,0.03164557,./Speech_risk/speaker_info/train/3000/v_v-test_tr3000_all_te163_1_o5_s_6_hb.csv,./Speech_risk/outputs/train/3000/v_v-test_tr3000_all_te163_1_o5_s_6_hb_r500_s100data.json,./Speech_risk/outputs/train/3000/v_v-test_tr3000_all_te163_1_o5_s_6_hb_r500_s100metrics.json,2.05E-06,0.666666667,0.4,0.516394083,0.5,0.99999182,"[[     2      3]
 [     1 488994]]",53.30703479,4.46E-05
train-1-orig,"vox1, vox2","vox1,vox2",3000,3000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.001666667,0.03164557,./Speech_risk/speaker_info/train/3000/v_v-test_tr3000_all_te163_1_o5_s_7_hb.csv,./Speech_risk/outputs/train/3000/v_v-test_tr3000_all_te163_1_o5_s_7_hb_r500_s100data.json,./Speech_risk/outputs/train/3000/v_v-test_tr3000_all_te163_1_o5_s_7_hb_r500_s100metrics.json,4.09E-06,0.6,0.6,0.59999591,0.6,0.99999182,"[[     3      2]
 [     2 488993]]",53.27791214,3.91E-05
train-1-orig,"vox1, vox2","vox1,vox2",3000,3000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.001666667,0.03164557,./Speech_risk/speaker_info/train/3000/v_v-test_tr3000_all_te163_1_o5_s_8_hb.csv,./Speech_risk/outputs/train/3000/v_v-test_tr3000_all_te163_1_o5_s_8_hb_r500_s100data.json,./Speech_risk/outputs/train/3000/v_v-test_tr3000_all_te163_1_o5_s_8_hb_r500_s100metrics.json,6.14E-06,0.25,0.2,0.22359971,0.222222222,0.999985685,"[[     1      4]
 [     3 488992]]",53.41882427,4.02E-05
train-1-orig,"vox1, vox2","vox1,vox2",3000,3000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.001666667,0.03164557,./Speech_risk/speaker_info/train/3000/v_v-test_tr3000_all_te163_1_o5_s_9_hb.csv,./Speech_risk/outputs/train/3000/v_v-test_tr3000_all_te163_1_o5_s_9_hb_r500_s100data.json,./Speech_risk/outputs/train/3000/v_v-test_tr3000_all_te163_1_o5_s_9_hb_r500_s100metrics.json,8.18E-06,0.2,0.2,0.19999182,0.2,0.99998364,"[[     1      4]
 [     4 488991]]",54.00102856,3.94E-05
train-1-orig,"vox1, vox2","vox1,vox2",3000,3000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.001666667,0.03164557,./Speech_risk/speaker_info/train/3000/v_v-test_tr3000_all_te163_1_o5_s_hb.csv,./Speech_risk/outputs/train/3000/v_v-test_tr3000_all_te163_1_o5_s_hb_r500_s100data.json,./Speech_risk/outputs/train/3000/v_v-test_tr3000_all_te163_1_o5_s_hb_r500_s100metrics.json,4.09E-06,0.333333333,0.2,0.258193082,0.25,0.99998773,"[[     1      4]
 [     2 488993]]",53.9738767,4.03E-05
train-1-orig,"vox1, vox2","vox1,vox2",4000,4000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train/4000/v_v-test_tr4000_all_te163_1_o5_s_1_hb.csv,./Speech_risk/outputs/train/4000/v_v-test_tr4000_all_te163_1_o5_s_1_hb_r500_s100data.json,./Speech_risk/outputs/train/4000/v_v-test_tr4000_all_te163_1_o5_s_1_hb_r500_s100metrics.json,4.60E-06,0.571428571,0.8,0.676120552,0.666666667,0.999993865,"[[     4      1]
 [     3 651992]]",51.50508589,3.73E-05
train-1-orig,"vox1, vox2","vox1,vox2",4000,4000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train/4000/v_v-test_tr4000_all_te163_1_o5_s_2_hb.csv,./Speech_risk/outputs/train/4000/v_v-test_tr4000_all_te163_1_o5_s_2_hb_r500_s100data.json,./Speech_risk/outputs/train/4000/v_v-test_tr4000_all_te163_1_o5_s_2_hb_r500_s100metrics.json,4.60E-06,0.25,0.2,0.223601482,0.222222222,0.999989264,"[[     1      4]
 [     3 651992]]",52.25988899,3.82E-05
train-1-orig,"vox1, vox2","vox1,vox2",4000,4000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train/4000/v_v-test_tr4000_all_te163_1_o5_s_3_hb.csv,./Speech_risk/outputs/train/4000/v_v-test_tr4000_all_te163_1_o5_s_3_hb_r500_s100data.json,./Speech_risk/outputs/train/4000/v_v-test_tr4000_all_te163_1_o5_s_3_hb_r500_s100metrics.json,4.60E-06,0.25,0.2,0.223601482,0.222222222,0.999989264,"[[     1      4]
 [     3 651992]]",53.11534752,4.22E-05
train-1-orig,"vox1, vox2","vox1,vox2",4000,4000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train/4000/v_v-test_tr4000_all_te163_1_o5_s_4_hb.csv,./Speech_risk/outputs/train/4000/v_v-test_tr4000_all_te163_1_o5_s_4_hb_r500_s100data.json,./Speech_risk/outputs/train/4000/v_v-test_tr4000_all_te163_1_o5_s_4_hb_r500_s100metrics.json,6.14E-06,0.2,0.2,0.199993865,0.2,0.99998773,"[[     1      4]
 [     4 651991]]",50.73235783,3.57E-05
train-1-orig,"vox1, vox2","vox1,vox2",4000,4000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train/4000/v_v-test_tr4000_all_te163_1_o5_s_5_hb.csv,./Speech_risk/outputs/train/4000/v_v-test_tr4000_all_te163_1_o5_s_5_hb_r500_s100data.json,./Speech_risk/outputs/train/4000/v_v-test_tr4000_all_te163_1_o5_s_5_hb_r500_s100metrics.json,1.07E-05,0.125,0.2,0.158105759,0.153846154,0.999983129,"[[     1      4]
 [     7 651988]]",52.44768589,3.95E-05
train-1-orig,"vox1, vox2","vox1,vox2",4000,4000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train/4000/v_v-test_tr4000_all_te163_1_o5_s_6_hb.csv,./Speech_risk/outputs/train/4000/v_v-test_tr4000_all_te163_1_o5_s_6_hb_r500_s100data.json,./Speech_risk/outputs/train/4000/v_v-test_tr4000_all_te163_1_o5_s_6_hb_r500_s100metrics.json,4.60E-06,0.25,0.2,0.223601482,0.222222222,0.999989264,"[[     1      4]
 [     3 651992]]",52.27626899,4.37E-05
train-1-orig,"vox1, vox2","vox1,vox2",4000,4000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train/4000/v_v-test_tr4000_all_te163_1_o5_s_7_hb.csv,./Speech_risk/outputs/train/4000/v_v-test_tr4000_all_te163_1_o5_s_7_hb_r500_s100data.json,./Speech_risk/outputs/train/4000/v_v-test_tr4000_all_te163_1_o5_s_7_hb_r500_s100metrics.json,6.14E-06,0.2,0.2,0.199993865,0.2,0.99998773,"[[     1      4]
 [     4 651991]]",52.69510388,3.90E-05
train-1-orig,"vox1, vox2","vox1,vox2",4000,4000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train/4000/v_v-test_tr4000_all_te163_1_o5_s_8_hb.csv,./Speech_risk/outputs/train/4000/v_v-test_tr4000_all_te163_1_o5_s_8_hb_r500_s100data.json,./Speech_risk/outputs/train/4000/v_v-test_tr4000_all_te163_1_o5_s_8_hb_r500_s100metrics.json,4.60E-06,0,0,-5.94E-06,nan,0.99998773,"[[     0      5]
 [     3 651992]]",52.33552129,4.24E-05
train-1-orig,"vox1, vox2","vox1,vox2",4000,4000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train/4000/v_v-test_tr4000_all_te163_1_o5_s_9_hb.csv,./Speech_risk/outputs/train/4000/v_v-test_tr4000_all_te163_1_o5_s_9_hb_r500_s100data.json,./Speech_risk/outputs/train/4000/v_v-test_tr4000_all_te163_1_o5_s_9_hb_r500_s100metrics.json,1.07E-05,0.3,0.6,0.424258104,0.4,0.999986196,"[[     3      2]
 [     7 651988]]",52.41791796,4.18E-05
train-1-orig,"vox1, vox2","vox1,vox2",4000,4000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train/4000/v_v-test_tr4000_all_te163_1_o5_s_hb.csv,./Speech_risk/outputs/train/4000/v_v-test_tr4000_all_te163_1_o5_s_hb_r500_s100data.json,./Speech_risk/outputs/train/4000/v_v-test_tr4000_all_te163_1_o5_s_hb_r500_s100metrics.json,4.60E-06,0.25,0.2,0.223601482,0.222222222,0.999989264,"[[     1      4]
 [     3 651992]]",52.07775849,3.84E-05
train-1-orig,"vox1, vox2","vox1,vox2",5000,5000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.001,0.03164557,./Speech_risk/speaker_info/train/5000/v_v-test_tr5000_all_te163_1_o5_s_1_hb.csv,./Speech_risk/outputs/train/5000/v_v-test_tr5000_all_te163_1_o5_s_1_hb_r500_s100data.json,./Speech_risk/outputs/train/5000/v_v-test_tr5000_all_te163_1_o5_s_1_hb_r500_s100metrics.json,3.68E-06,0.4,0.4,0.399996319,0.4,0.999992638,"[[     2      3]
 [     3 814992]]",52.67594994,4.09E-05
train-1-orig,"vox1, vox2","vox1,vox2",5000,5000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.001,0.03164557,./Speech_risk/speaker_info/train/5000/v_v-test_tr5000_all_te163_1_o5_s_2_hb.csv,./Speech_risk/outputs/train/5000/v_v-test_tr5000_all_te163_1_o5_s_2_hb_r500_s100data.json,./Speech_risk/outputs/train/5000/v_v-test_tr5000_all_te163_1_o5_s_2_hb_r500_s100metrics.json,4.91E-06,0.428571429,0.6,0.507089027,0.5,0.999992638,"[[     3      2]
 [     4 814991]]",51.74403252,3.94E-05
train-1-orig,"vox1, vox2","vox1,vox2",5000,5000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.001,0.03164557,./Speech_risk/speaker_info/train/5000/v_v-test_tr5000_all_te163_1_o5_s_3_hb.csv,./Speech_risk/outputs/train/5000/v_v-test_tr5000_all_te163_1_o5_s_3_hb_r500_s100data.json,./Speech_risk/outputs/train/5000/v_v-test_tr5000_all_te163_1_o5_s_3_hb_r500_s100metrics.json,8.59E-06,0.222222222,0.4,0.298136727,0.285714286,0.99998773,"[[     2      3]
 [     7 814988]]",52.06008009,3.88E-05
train-1-orig,"vox1, vox2","vox1,vox2",5000,5000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.001,0.03164557,./Speech_risk/speaker_info/train/5000/v_v-test_tr5000_all_te163_1_o5_s_4_hb.csv,./Speech_risk/outputs/train/5000/v_v-test_tr5000_all_te163_1_o5_s_4_hb_r500_s100data.json,./Speech_risk/outputs/train/5000/v_v-test_tr5000_all_te163_1_o5_s_4_hb_r500_s100metrics.json,3.68E-06,0.4,0.4,0.399996319,0.4,0.999992638,"[[     2      3]
 [     3 814992]]",52.35940469,4.21E-05
train-1-orig,"vox1, vox2","vox1,vox2",5000,5000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.001,0.03164557,./Speech_risk/speaker_info/train/5000/v_v-test_tr5000_all_te163_1_o5_s_5_hb.csv,./Speech_risk/outputs/train/5000/v_v-test_tr5000_all_te163_1_o5_s_5_hb_r500_s100data.json,./Speech_risk/outputs/train/5000/v_v-test_tr5000_all_te163_1_o5_s_5_hb_r500_s100metrics.json,7.36E-06,0.25,0.4,0.316222528,0.307692308,0.999988957,"[[     2      3]
 [     6 814989]]",50.95353259,3.88E-05
train-1-orig,"vox1, vox2","vox1,vox2",5000,5000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.001,0.03164557,./Speech_risk/speaker_info/train/5000/v_v-test_tr5000_all_te163_1_o5_s_6_hb.csv,./Speech_risk/outputs/train/5000/v_v-test_tr5000_all_te163_1_o5_s_6_hb_r500_s100data.json,./Speech_risk/outputs/train/5000/v_v-test_tr5000_all_te163_1_o5_s_6_hb_r500_s100metrics.json,7.36E-06,0.142857143,0.2,0.169024836,0.166666667,0.99998773,"[[     1      4]
 [     6 814989]]",51.61329176,3.87E-05
train-1-orig,"vox1, vox2","vox1,vox2",5000,5000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.001,0.03164557,./Speech_risk/speaker_info/train/5000/v_v-test_tr5000_all_te163_1_o5_s_7_hb.csv,./Speech_risk/outputs/train/5000/v_v-test_tr5000_all_te163_1_o5_s_7_hb_r500_s100data.json,./Speech_risk/outputs/train/5000/v_v-test_tr5000_all_te163_1_o5_s_7_hb_r500_s100metrics.json,3.68E-06,0.25,0.2,0.223602545,0.222222222,0.999991411,"[[     1      4]
 [     3 814992]]",52.38571593,3.96E-05
train-1-orig,"vox1, vox2","vox1,vox2",5000,5000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.001,0.03164557,./Speech_risk/speaker_info/train/5000/v_v-test_tr5000_all_te163_1_o5_s_8_hb.csv,./Speech_risk/outputs/train/5000/v_v-test_tr5000_all_te163_1_o5_s_8_hb_r500_s100data.json,./Speech_risk/outputs/train/5000/v_v-test_tr5000_all_te163_1_o5_s_8_hb_r500_s100metrics.json,2.45E-06,0.333333333,0.2,0.258195405,0.25,0.999992638,"[[     1      4]
 [     2 814993]]",52.83075489,4.01E-05
train-1-orig,"vox1, vox2","vox1,vox2",5000,5000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.001,0.03164557,./Speech_risk/speaker_info/train/5000/v_v-test_tr5000_all_te163_1_o5_s_9_hb.csv,./Speech_risk/outputs/train/5000/v_v-test_tr5000_all_te163_1_o5_s_9_hb_r500_s100data.json,./Speech_risk/outputs/train/5000/v_v-test_tr5000_all_te163_1_o5_s_9_hb_r500_s100metrics.json,4.91E-06,0.5,0.8,0.632452816,0.615384615,0.999993865,"[[     4      1]
 [     4 814991]]",52.12440946,3.96E-05
train-1-orig,"vox1, vox2","vox1,vox2",5000,5000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.001,0.03164557,./Speech_risk/speaker_info/train/5000/v_v-test_tr5000_all_te163_1_o5_s_hb.csv,./Speech_risk/outputs/train/5000/v_v-test_tr5000_all_te163_1_o5_s_hb_r500_s100data.json,./Speech_risk/outputs/train/5000/v_v-test_tr5000_all_te163_1_o5_s_hb_r500_s100metrics.json,4.91E-06,0,0,-5.49E-06,nan,0.999988957,"[[     0      5]
 [     4 814991]]",52.52201394,4.02E-05
train-1-orig,"vox1, vox2","vox1,vox2",6000,6000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.000833333,0.03164557,./Speech_risk/speaker_info/train/6000/v_v-test_tr6000_all_te163_1_o5_s_1_hb.csv,./Speech_risk/outputs/train/6000/v_v-test_tr6000_all_te163_1_o5_s_1_hb_r500_s100data.json,./Speech_risk/outputs/train/6000/v_v-test_tr6000_all_te163_1_o5_s_1_hb_r500_s100metrics.json,6.14E-06,0.142857143,0.2,0.169025839,0.166666667,0.999989775,"[[     1      4]
 [     6 977989]]",52.24442379,4.20E-05
train-1-orig,"vox1, vox2","vox1,vox2",6000,6000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.000833333,0.03164557,./Speech_risk/speaker_info/train/6000/v_v-test_tr6000_all_te163_1_o5_s_2_hb.csv,./Speech_risk/outputs/train/6000/v_v-test_tr6000_all_te163_1_o5_s_2_hb_r500_s100data.json,./Speech_risk/outputs/train/6000/v_v-test_tr6000_all_te163_1_o5_s_2_hb_r500_s100metrics.json,5.11E-06,0.166666667,0.2,0.182569612,0.181818182,0.999990798,"[[     1      4]
 [     5 977990]]",52.09612479,4.31E-05
train-1-orig,"vox1, vox2","vox1,vox2",6000,6000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.000833333,0.03164557,./Speech_risk/speaker_info/train/6000/v_v-test_tr6000_all_te163_1_o5_s_3_hb.csv,./Speech_risk/outputs/train/6000/v_v-test_tr6000_all_te163_1_o5_s_3_hb_r500_s100data.json,./Speech_risk/outputs/train/6000/v_v-test_tr6000_all_te163_1_o5_s_3_hb_r500_s100metrics.json,1.12E-05,0.214285714,0.6,0.358563511,0.315789474,0.999986708,"[[     3      2]
 [    11 977984]]",51.95402593,4.06E-05
train-1-orig,"vox1, vox2","vox1,vox2",6000,6000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.000833333,0.03164557,./Speech_risk/speaker_info/train/6000/v_v-test_tr6000_all_te163_1_o5_s_4_hb.csv,./Speech_risk/outputs/train/6000/v_v-test_tr6000_all_te163_1_o5_s_4_hb_r500_s100data.json,./Speech_risk/outputs/train/6000/v_v-test_tr6000_all_te163_1_o5_s_4_hb_r500_s100metrics.json,4.09E-06,0.333333333,0.4,0.365144825,0.363636364,0.999992843,"[[     2      3]
 [     4 977991]]",51.1280212,3.56E-05
train-1-orig,"vox1, vox2","vox1,vox2",6000,6000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.000833333,0.03164557,./Speech_risk/speaker_info/train/6000/v_v-test_tr6000_all_te163_1_o5_s_5_hb.csv,./Speech_risk/outputs/train/6000/v_v-test_tr6000_all_te163_1_o5_s_5_hb_r500_s100data.json,./Speech_risk/outputs/train/6000/v_v-test_tr6000_all_te163_1_o5_s_5_hb_r500_s100metrics.json,6.14E-06,0.333333333,0.6,0.447209937,0.428571429,0.99999182,"[[     3      2]
 [     6 977989]]",51.85619426,3.71E-05
train-1-orig,"vox1, vox2","vox1,vox2",6000,6000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.000833333,0.03164557,./Speech_risk/speaker_info/train/6000/v_v-test_tr6000_all_te163_1_o5_s_6_hb.csv,./Speech_risk/outputs/train/6000/v_v-test_tr6000_all_te163_1_o5_s_6_hb_r500_s100data.json,./Speech_risk/outputs/train/6000/v_v-test_tr6000_all_te163_1_o5_s_6_hb_r500_s100metrics.json,7.16E-06,0.222222222,0.4,0.298137672,0.285714286,0.999989775,"[[     2      3]
 [     7 977988]]",52.05451262,4.43E-05
train-1-orig,"vox1, vox2","vox1,vox2",6000,6000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.000833333,0.03164557,./Speech_risk/speaker_info/train/6000/v_v-test_tr6000_all_te163_1_o5_s_7_hb.csv,./Speech_risk/outputs/train/6000/v_v-test_tr6000_all_te163_1_o5_s_7_hb_r500_s100data.json,./Speech_risk/outputs/train/6000/v_v-test_tr6000_all_te163_1_o5_s_7_hb_r500_s100metrics.json,4.09E-06,0.428571429,0.6,0.507089615,0.5,0.999993865,"[[     3      2]
 [     4 977991]]",51.34778763,3.87E-05
train-1-orig,"vox1, vox2","vox1,vox2",6000,6000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.000833333,0.03164557,./Speech_risk/speaker_info/train/6000/v_v-test_tr6000_all_te163_1_o5_s_8_hb.csv,./Speech_risk/outputs/train/6000/v_v-test_tr6000_all_te163_1_o5_s_8_hb_r500_s100data.json,./Speech_risk/outputs/train/6000/v_v-test_tr6000_all_te163_1_o5_s_8_hb_r500_s100metrics.json,6.14E-06,0.4,0.8,0.565682533,0.533333333,0.999992843,"[[     4      1]
 [     6 977989]]",51.50795348,4.02E-05
train-1-orig,"vox1, vox2","vox1,vox2",6000,6000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.000833333,0.03164557,./Speech_risk/speaker_info/train/6000/v_v-test_tr6000_all_te163_1_o5_s_9_hb.csv,./Speech_risk/outputs/train/6000/v_v-test_tr6000_all_te163_1_o5_s_9_hb_r500_s100data.json,./Speech_risk/outputs/train/6000/v_v-test_tr6000_all_te163_1_o5_s_9_hb_r500_s100metrics.json,5.11E-06,0.375,0.6,0.474338335,0.461538462,0.999992843,"[[     3      2]
 [     5 977990]]",52.02100767,4.03E-05
train-1-orig,"vox1, vox2","vox1,vox2",6000,6000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.000833333,0.03164557,./Speech_risk/speaker_info/train/6000/v_v-test_tr6000_all_te163_1_o5_s_hb.csv,./Speech_risk/outputs/train/6000/v_v-test_tr6000_all_te163_1_o5_s_hb_r500_s100data.json,./Speech_risk/outputs/train/6000/v_v-test_tr6000_all_te163_1_o5_s_hb_r500_s100metrics.json,2.05E-06,0.5,0.4,0.44721108,0.444444444,0.999994888,"[[     2      3]
 [     2 977993]]",51.16531851,4.00E-05
train-1-orig,"vox1, vox2","vox1,vox2",7205,7205 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.000693963,0.03164557,./Speech_risk/speaker_info/train/7205/v_v-test_tr7205_all_te163_1_o5_s_1_hb.csv,./Speech_risk/outputs/train/7205/v_v-test_tr7205_all_te163_1_o5_s_1_hb_r500_s100data.json,./Speech_risk/outputs/train/7205/v_v-test_tr7205_all_te163_1_o5_s_1_hb_r500_s100metrics.json,2.55E-06,0.4,0.4,0.399997446,0.4,0.999994891,"[[      2       3]
 [      3 1174407]]",51.5279371,3.59E-05
